time,open,high,low,close,Volume
1597656600,52500,52600,52386,52515,593
1597663800,52538,52870,52522,52833,870
1597671000,52848,53443,52836,53307,1734
1597678200,53321,53440,53200,53380,928
1597685400,53388,53388,53180,53260,395
1597721400,53415,53621,53322,53600,1013
1597728600,53611,53920,53611,53751,1184
1597735800,53768,53965,53764,53842,779
1597743000,53845,53845,53611,53633,730
1597750200,53635,53959,53625,53918,1142
1597757400,53925,53999,51800,53190,3242
1597764600,53188,53825,53078,53512,1756
1597771800,53532,53663,53512,53573,328
1597807800,53450,53450,53125,53350,1038
1597815000,53350,53350,52941,53110,1140
1597822200,53110,53493,53082,53326,1041
1597829400,53330,53348,53046,53121,827
1597836600,53088,53395,53020,53338,910
1597843800,53282,53380,52302,52371,1986
1597851000,52373,52664,52373,52542,977
1597858200,52542,52700,52536,52622,360
1597894200,52550,52550,52080,52159,1046
1597901400,52151,52305,52020,52112,941
1597908600,52110,52151,51721,51850,1200
1597915800,51843,52066,51725,52050,1012
1597923000,52050,52327,51810,51835,1522
1597930200,51835,52295,51747,52265,1303
1597937400,52251,52358,52015,52071,1146
1597944600,52086,52239,52061,52061,416
1597980600,52160,52409,52160,52330,708
1597987800,52335,52335,51883,51990,1057
1597995000,51982,52065,51704,51800,1143
1598002200,51797,51972,51664,51719,829
1598009400,51715,51967,51239,51879,2264
1598016600,51850,52148,51510,52037,1536
1598023800,52030,52070,51790,52026,873
1598031000,52030,52090,51940,52001,336
1598239800,51860,51900,51720,51762,871
1598247000,51755,52165,51677,52080,980
1598254200,52078,52232,51630,51793,1246
1598261400,51793,51822,51660,51799,559
1598268600,51786,52070,51550,51687,1260
1598275800,51670,51690,51245,51273,1538
1598283000,51277,51448,51251,51348,766
1598290200,51349,51363,51160,51265,455
1598326200,51350,51468,51253,51400,913
1598333400,51377,51533,51330,51461,701
1598340600,51465,51509,51171,51192,1040
1598347800,51191,51298,51073,51264,859
1598355000,51267,51325,51000,51165,1135
1598362200,51163,51184,50820,50926,1275
1598369400,50926,51025,50855,50900,687
1598376600,50900,51016,50861,51009,351
1598412600,51165,51184,50960,51030,877
1598419800,51031,51035,50862,50940,807
1598427000,50961,51100,50921,50946,674
1598434200,50946,51011,50870,50935,568
1598441400,50950,50965,50551,50870,1477
1598448600,50865,51690,50865,51642,2431
1598455800,51645,51876,51565,51674,1315
1598463000,51688,51830,51675,51829,301
1598499000,51601,51845,51596,51771,932
1598506200,51770,51770,51437,51477,1072
1598513400,51476,51575,51321,51423,851
1598520600,51416,51518,51270,51439,818
1598527800,51426,52160,51150,52051,2178
1598535000,52065,52065,50533,50734,2911
1598542200,50745,51020,50680,50874,908
1598549400,50867,50964,50838,50879,461
1598585400,50890,51244,50890,51094,1033
1598592600,51090,51270,50904,51196,1271
1598599800,51195,51360,51068,51280,914
1598607000,51265,51375,51075,51365,1057
1598614200,51360,51448,51145,51306,1695
1598621400,51298,51430,51151,51411,1142
1598628600,51430,51750,51405,51490,1634
1598635800,51490,51508,51388,51399,446
1598844600,51540,51744,51540,51675,890
1598851800,51690,51790,51550,51565,1069
1598859000,51562,51700,51460,51699,960
1598866200,51677,51732,51515,51570,907
1598873400,51578,51719,51502,51634,1088
1598880600,51620,51875,51510,51676,1572
1598887800,51680,51800,51637,51687,588
1598895000,51685,51771,51656,51760,336
1598931000,52000,52100,51950,52000,1085
1598938200,52000,52000,51722,51889,957
1598945400,51884,52000,51865,51930,663
1598952600,51936,51985,51860,51970,383
1598959800,51965,52000,51865,51968,760
1598967000,51966,51967,51303,51551,1822
1598974200,51548,51640,51480,51536,591
1598981400,51538,51542,51458,51475,303
1599017400,51449,51450,51207,51221,822
1599024600,51214,51357,51182,51186,847
1599031800,51216,51500,51139,51465,947
1599039000,51476,51488,51231,51263,881
1599046200,51274,51555,51153,51250,1381
1599053400,51266,51282,50771,50856,1714
1599060600,50857,50966,50696,50830,808
1599067800,50806,50880,50754,50851,338
1599103800,50964,50964,50755,50853,770
1599111000,50831,50833,50600,50786,1398
1599118200,50798,50870,50717,50790,699
1599125400,50790,50796,50650,50670,681
1599132600,50660,50970,50660,50958,1164
1599139800,50969,51068,50500,50558,1683
1599147000,50557,50795,50540,50760,936
1599154200,50751,50786,50700,50760,277
1599190200,50865,50997,50804,50816,753
1599197400,50816,50880,50755,50772,721
1599204600,50770,50915,50707,50858,768
1599211800,50860,50910,50810,50888,356
1599219000,50887,51082,50362,50590,1703
1599226200,50570,50700,50428,50535,1165
1599233400,50535,50670,50441,50648,741
1599240600,50638,50740,50603,50690,432
1599449400,50801,50823,50720,50765,506
1599456600,50760,50820,50680,50776,638
1599463800,50765,50873,50760,50840,567
1599471000,50831,50848,50745,50793,400
1599478200,50793,50927,50765,50860,611
1599485400,50873,50918,50780,50871,409
1599492600,50874,50911,50850,50910,245
1599499800,50910,51200,50910,51041,522
1599535800,50800,50885,50746,50866,597
1599543000,50858,51064,50852,51014,781
1599550200,51019,51020,50900,50955,565
1599557400,50950,50950,50756,50865,1146
1599564600,50862,50930,50650,50748,1352
1599571800,50740,51064,50629,51050,1654
1599579000,51052,51385,50965,51277,1356
1599586200,51297,51406,51288,51376,338
1599622200,51165,51181,51064,51135,898
1599629400,51150,51231,51039,51069,803
1599636600,51074,51177,51055,51092,511
1599643800,51092,51117,50872,50969,1000
1599651000,50973,51337,50914,51313,1352
1599658200,51318,51480,51275,51377,933
1599665400,51380,51474,51304,51409,449
1599672600,51420,51427,51371,51371,220
1599708600,51430,51480,51373,51455,498
1599715800,51455,51460,51242,51394,597
1599723000,51407,51475,51343,51417,475
1599730200,51406,51580,51390,51543,702
1599737400,51540,51818,51406,51784,1395
1599744600,51753,51851,51600,51725,958
1599751800,51724,51800,51631,51735,759
1599759000,51740,51809,51737,51760,464
1599795000,51431,51431,51224,51279,989
1599802200,51275,51422,51274,51390,707
1599809400,51390,51480,51366,51445,542
1599816600,51436,51551,51420,51503,665
1599823800,51503,51648,51446,51615,788
1599831000,51602,51684,51481,51531,929
1599838200,51539,51560,51263,51300,754
1599845400,51316,51346,51280,51280,273
1600054200,51599,51599,51334,51367,793
1600061400,51367,51492,51364,51480,533
1600068600,51485,51512,51424,51435,615
1600075800,51446,51483,51351,51440,742
1600083000,51435,51736,51406,51665,1394
1600090200,51680,51839,51661,51823,855
1600097400,51827,51847,51640,51670,780
1600104600,51677,51707,51655,51700,390
1600140600,51850,51983,51765,51981,836
1600147800,51989,51998,51910,51979,813
1600155000,51979,52068,51950,52050,614
1600162200,52050,52182,52009,52083,838
1600169400,52091,52165,52024,52040,857
1600176600,52049,52079,51561,51651,1745
1600183800,51643,51849,51640,51815,689
1600191000,51820,51820,51700,51770,285
1600227000,51839,51960,51770,51946,686
1600234200,51952,51998,51840,51965,794
1600241400,51965,51998,51888,51970,562
1600248600,51970,51977,51906,51910,526
1600255800,51906,52127,51849,52037,1404
1600263000,52022,52022,51750,51982,1404
1600270200,51975,52034,51814,51822,683
1600277400,51822,51884,51780,51814,299
1600313400,51710,51710,51279,51485,1043
1600320600,51487,51520,51420,51453,588
1600327800,51451,51473,51311,51322,376
1600335000,51325,51490,51286,51477,899
1600342200,51470,51540,51181,51319,1469
1600349400,51320,51543,51211,51482,1483
1600356600,51494,51515,51385,51435,659
1600363800,51433,51474,51421,51468,312
1600399800,51559,51644,51480,51512,678
1600407000,51515,51586,51453,51530,797
1600414200,51530,51653,51517,51610,899
1600421400,51610,51630,51526,51565,376
1600428600,51582,51648,51512,51554,834
1600435800,51550,51690,51476,51635,885
1600443000,51644,51849,51607,51707,839
1600450200,51710,51750,51672,51720,388
1600659000,51650,51650,51534,51558,652
1600666200,51562,51569,51466,51565,794
1600673400,51570,51570,51237,51250,1141
1600680600,51243,51260,50804,51151,1033
1600687800,51150,51189,50668,50751,1224
1600695000,50751,50849,49815,50086,2976
1600702200,50083,50435,49976,50405,1093
1600709400,50423,50535,50397,50501,409
1600745400,50560,50686,50451,50463,862
1600752600,50463,50540,50153,50291,1292
1600759800,50300,50412,50129,50363,771
1600767000,50350,50401,50289,50362,479
1600774200,50340,50665,50267,50545,1120
1600781400,50560,50634,50190,50259,1357
1600788600,50260,50365,50172,50322,826
1600795800,50321,50442,50315,50380,259
1600831800,50380,50380,49831,49933,1156
1600839000,49965,49995,49678,49778,1316
1600846200,49790,50015,49660,49960,1192
1600853400,49950,50093,49900,49982,895
1600860600,49976,50005,49778,49947,1105
1600867800,49930,50035,49558,49680,1940
1600875000,49670,49680,49510,49545,1155
1600882200,49545,49557,49444,49444,518
1600918200,49400,49417,49248,49351,1110
1600925400,49352,49549,49260,49430,1160
1600932600,49432,49572,49359,49374,798
1600939800,49365,49483,49310,49468,765
1600947000,49467,49563,49376,49460,1102
1600954200,49453,49847,49334,49801,1601
1600961400,49802,50050,49726,49860,1109
1600968600,49883,49951,49827,49827,336
1601004600,49826,49900,49725,49857,829
1601011800,49841,49890,49736,49882,805
1601019000,49875,49890,49752,49801,493
1601026200,49800,49806,49380,49528,1226
1601033400,49530,49625,49422,49495,889
1601040600,49500,49687,49410,49618,950
1601047800,49614,49674,49504,49610,665
1601055000,49620,49699,49606,49666,288
1601263800,49474,49669,49460,49513,627
1601271000,49510,49545,49315,49500,779
1601278200,49500,49565,49321,49431,490
1601285400,49425,49503,49317,49421,418
1601292600,49421,49943,49421,49887,624
1601299800,49884,50014,49621,49930,800
1601307000,49925,50150,49910,50050,406
1601314200,50081,50197,50078,50107,60
1601350200,50162,50265,50100,50125,701
1601357400,50124,50290,50074,50250,744
1601364600,50254,50341,50189,50304,457
1601371800,50300,50439,50244,50383,866
1601379000,50384,50384,50125,50340,943
1601386200,50332,50542,50290,50525,1179
1601393400,50525,50689,50460,50676,808
1601400600,50663,50690,50610,50630,400
1601436600,50450,50515,50351,50502,545
1601443800,50500,50500,50264,50272,749
1601451000,50291,50342,50207,50211,532
1601458200,50215,50360,50183,50335,492
1601465400,50329,50600,50225,50430,1081
1601472600,50427,50590,50105,50528,1656
1601479800,50528,50542,50190,50283,779
1601487000,50290,50360,50283,50336,226
1601523000,50330,50385,50242,50272,469
1601530200,50269,50450,50243,50386,601
1601537400,50390,50421,50120,50175,640
1601544600,50175,50287,50172,50245,518
1601551800,50253,50478,50191,50405,1038
1601559000,50421,50550,50282,50527,1073
1601566200,50527,50645,50451,50610,684
1601573400,50605,50623,50500,50544,284
1601868600,50230,50230,50030,50120,888
1601875800,50129,50165,50035,50075,660
1601883000,50086,50349,50076,50321,879
1601890200,50300,50326,50260,50298,374
1601897400,50298,50485,50289,50423,785
1601904600,50421,50719,50403,50636,1195
1601911800,50637,50686,50553,50646,515
1601919000,50647,50650,50600,50623,342
1601955000,50468,50636,50468,50617,686
1601962200,50615,50838,50581,50728,917
1601969400,50728,50816,50639,50775,765
1601976600,50776,50878,50762,50878,537
1601983800,50873,50940,50780,50935,992
1601991000,50920,50982,50706,50752,993
1601998200,50731,50774,50530,50584,836
1602005400,50595,50597,50445,50465,369
1602041400,50270,50270,50008,50062,1075
1602048600,50068,50361,50055,50272,1068
1602055800,50277,50294,50054,50065,803
1602063000,50071,50141,49920,49996,800
1602070200,49987,50189,49964,50030,817
1602077400,50035,50125,49880,50036,1138
1602084600,50036,50110,49940,50060,622
1602091800,50065,50084,50008,50022,310
1602127800,49972,50120,49950,50095,560
1602135000,50106,50238,50062,50166,838
1602142200,50179,50179,50075,50138,400
1602149400,50129,50200,50112,50156,449
1602156600,50160,50390,50107,50339,1200
1602163800,50335,50399,50012,50130,1204
1602171000,50130,50162,49924,50150,791
1602178200,50142,50215,50130,50190,311
1602214200,50300,50600,50300,50550,922
1602221400,50550,50574,50455,50526,619
1602228600,50526,50723,50505,50670,930
1602235800,50670,50768,50607,50680,525
1602243000,50689,50880,50590,50755,1019
1602250200,50762,50970,50715,50925,944
1602257400,50927,50944,50726,50755,986
1602264600,50765,50865,50761,50817,381
1602473400,50940,51100,50830,51075,777
1602480600,51082,51142,50975,51005,785
1602487800,51014,51112,51005,51022,519
1602495000,51021,51102,50965,51046,564
1602502200,51045,51184,51015,51118,822
1602509400,51116,51175,51015,51079,635
1602516600,51077,51160,51069,51119,437
1602523800,51110,51135,51073,51098,312
1602559800,50870,50899,50766,50880,790
1602567000,50890,50969,50845,50962,674
1602574200,50964,51078,50934,51032,860
1602581400,51032,51032,50945,50991,578
1602588600,50995,51070,50564,50598,1503
1602595800,50580,50584,50110,50286,1403
1602603000,50289,50380,50175,50274,729
1602610200,50265,50287,50207,50255,298
1602646200,50369,50394,50271,50344,601
1602653400,50344,50450,50270,50367,848
1602660600,50356,50405,50290,50347,553
1602667800,50340,50475,50280,50464,774
1602675000,50465,50650,50362,50569,1210
1602682200,50588,50740,50500,50645,852
1602689400,50648,50660,50461,50516,674
1602696600,50524,50570,50510,50510,242
1602732600,50314,50445,50314,50401,715
1602739800,50401,50485,50330,50485,667
1602747000,50485,50542,50280,50330,986
1602754200,50320,50436,50280,50410,590
1602761400,50414,50460,50291,50336,871
1602768600,50350,50690,50325,50670,1398
1602775800,50676,50713,50612,50670,631
1602783000,50670,50749,50651,50700,411
1602819000,50586,50724,50586,50656,647
1602826200,50663,50679,50562,50664,654
1602833400,50654,50811,50644,50722,669
1602840600,50710,50757,50650,50733,490
1602847800,50735,50813,50602,50715,666
1602855000,50715,50750,50452,50491,1037
1602862200,50490,50605,50477,50578,440
1602869400,50569,50576,50528,50552,249
1603078200,50552,50584,50437,50575,482
1603085400,50563,50782,50563,50741,1017
1603092600,50752,50791,50720,50769,542
1603099800,50755,50800,50739,50776,430
1603107000,50775,50940,50733,50806,941
1603114200,50797,50801,50590,50684,825
1603121400,50680,50775,50651,50708,561
1603128600,50708,50716,50650,50670,264
1603164600,50600,50626,50525,50565,740
1603171800,50562,50600,50491,50517,946
1603179000,50518,50742,50515,50720,689
1603186200,50720,50750,50696,50705,569
1603193400,50707,50790,50620,50655,839
1603200600,50671,50885,50535,50826,994
1603207800,50830,50880,50773,50871,644
1603215000,50860,50940,50856,50913,370
1603251000,50950,51077,50950,50960,977
1603258200,50965,51060,50915,51052,1085
1603265400,51049,51217,51023,51090,1113
1603272600,51109,51235,51100,51185,616
1603279800,51185,51350,51122,51268,1016
1603287000,51270,51439,51202,51284,1182
1603294200,51292,51454,51250,51342,787
1603301400,51331,51369,51299,51300,301
1603337400,51199,51199,51064,51093,602
1603344600,51090,51170,51053,51162,853
1603351800,51155,51189,51087,51100,716
1603359000,51102,51154,51085,51105,603
1603366200,51102,51115,50760,50816,1306
1603373400,50826,50858,50535,50680,1208
1603380600,50694,50750,50651,50740,595
1603387800,50745,50825,50736,50764,317
1603423800,50865,50877,50757,50776,570
1603431000,50776,50815,50684,50790,730
1603438200,50790,50947,50755,50920,878
1603445400,50920,50977,50868,50957,568
1603452600,50955,51040,50903,50931,664
1603459800,50930,50998,50643,50732,1227
1603467000,50740,50906,50665,50835,861
1603474200,50828,50866,50811,50866,214
1603683000,50690,50719,50600,50657,735
1603690200,50651,50749,50552,50730,795
1603697400,50730,50795,50660,50790,699
1603704600,50790,50975,50779,50942,959
1603711800,50942,51056,50872,51006,907
1603719000,51003,51125,50860,50977,1142
1603726200,50965,51008,50907,50955,559
1603733400,50961,50971,50885,50925,308
1603769400,51065,51114,51002,51002,689
1603776600,51008,51047,50870,50886,783
1603783800,50886,50922,50704,50734,1072
1603791000,50732,50821,50724,50792,608
1603798200,50791,50920,50751,50823,834
1603805400,50823,50948,50772,50908,777
1603812600,50908,50987,50869,50957,730
1603819800,50960,50979,50928,50950,348
1603855800,51065,51065,50819,50920,537
1603863000,50920,51013,50895,50930,827
1603870200,50927,50985,50852,50865,639
1603877400,50865,50880,50625,50694,1077
1603884600,50686,50725,50275,50408,1555
1603891800,50409,50452,50230,50431,1130
1603899000,50446,50606,50434,50495,1084
1603906200,50485,50530,50462,50509,258
1603942200,50446,50488,50405,50455,689
1603949400,50460,50520,50375,50427,910
1603956600,50430,50558,50331,50556,776
1603963800,50560,50617,50429,50551,781
1603971000,50550,50550,50070,50222,1639
1603978200,50208,50495,50200,50304,1195
1603985400,50304,50394,50251,50304,537
1603992600,50305,50320,50240,50274,307
1604028600,50465,50489,50353,50489,518
1604035800,50484,50525,50370,50419,695
1604043000,50432,50573,50417,50541,599
1604050200,50523,50560,50470,50532,590
1604057400,50533,50870,50513,50800,1426
1604064600,50800,50843,50651,50651,953
1604071800,50651,50778,50620,50730,593
1604079000,50720,50729,50676,50700,373
1604287800,50777,50777,50612,50705,714
1604295000,50703,50753,50642,50731,585
1604302200,50730,50860,50670,50823,748
1604309400,50820,50935,50820,50866,506
1604316600,50854,51000,50854,50942,716
1604323800,50945,50990,50834,50925,720
1604331000,50939,51080,50867,51043,671
1604338200,51044,51099,51005,51005,527
1604374200,50950,50992,50872,50925,512
1604381400,50925,50958,50818,50829,657
1604388600,50835,51078,50789,51055,1098
1604395800,51050,51165,51050,51092,624
1604403000,51091,51295,51090,51283,677
1604410200,51280,51440,51240,51322,1085
1604417400,51311,51550,51308,51540,721
1604424600,51540,51630,51524,51620,461
1604460600,51320,51465,51260,51310,895
1604467800,51310,51390,51200,51236,702
1604475000,51221,51310,51076,51225,923
1604482200,51210,51251,50988,51100,809
1604489400,51115,51454,51106,51370,1141
1604496600,51364,51425,51080,51272,1214
1604503800,51272,51355,50874,50935,986
1604511000,50935,50970,50773,50810,666
1604547000,51231,51280,51161,51245,747
1604554200,51255,51376,51222,51365,727
1604561400,51370,51530,51255,51477,1021
1604568600,51470,51480,51313,51364,590
1604575800,51370,51647,51370,51607,1046
1604583000,51622,52133,51594,51973,1491
1604590200,51966,52176,51906,51926,1095
1604597400,51937,52093,51937,52077,512
1604633400,51912,51929,51711,51864,1082
1604640600,51861,52020,51784,51980,871
1604647800,52000,52263,51995,52223,1293
1604655000,52210,52425,52131,52384,938
1604662200,52384,52415,52181,52320,953
1604669400,52328,52450,51932,52041,1591
1604676600,52040,52265,51960,52163,725
1604683800,52156,52204,52113,52168,407
1604892600,52270,52520,52225,52410,764
1604899800,52415,52485,52250,52274,985
1604907000,52275,52500,52255,52410,659
1604914200,52420,52487,52357,52370,721
1604921400,52382,52434,50301,50477,3853
1604928600,50471,50481,49705,49855,2381
1604935800,49852,49978,49500,49876,1643
1604943000,49870,49886,49656,49665,578
1604979000,49931,50446,49931,50355,1180
1604986200,50360,50664,50300,50556,1072
1604993400,50558,50610,50473,50514,680
1605000600,50514,50514,50111,50303,1565
1605007800,50303,50493,50283,50393,899
1605015000,50398,50611,50346,50518,986
1605022200,50517,50618,50406,50574,808
1605029400,50590,50595,50449,50449,434
1605065400,50444,50489,50350,50437,715
1605072600,50430,50525,50305,50305,806
1605079800,50305,50425,50259,50400,718
1605087000,50403,50522,50260,50355,757
1605094200,50364,50520,50230,50280,882
1605101400,50275,50287,49944,50184,1659
1605108600,50190,50231,50069,50110,606
1605115800,50132,50198,50102,50191,423
1605151800,50315,50347,50226,50315,552
1605159000,50316,50375,50217,50368,993
1605166200,50360,50419,50224,50419,635
1605173400,50415,50473,50316,50420,812
1605180600,50420,50510,50384,50490,805
1605187800,50501,50737,50476,50728,1128
1605195000,50729,50790,50624,50737,573
1605202200,50732,50763,50550,50555,537
1605238200,50665,50705,50609,50689,609
1605245400,50690,50750,50610,50620,714
1605252600,50621,50715,50612,50625,528
1605259800,50630,50711,50617,50640,476
1605267000,50635,50978,50630,50925,991
1605274200,50940,51139,50910,50973,886
1605281400,50970,51094,50935,50987,627
1605288600,50995,51015,50877,50915,454
1605357000,51015,51080,50862,50922,758
1605526200,50931,50985,50150,50406,1623
1605533400,50410,50888,50410,50800,993
1605540600,50807,51015,50760,50910,747
1605547800,50917,50917,50806,50845,392
1605583800,50800,50888,50738,50803,649
1605591000,50792,50877,50738,50850,756
1605598200,50860,50955,50789,50895,696
1605605400,50890,50899,50775,50835,809
1605612600,50840,50890,50812,50861,649
1605619800,50846,51029,50806,50806,936
1605627000,50805,50828,50703,50748,1031
1605634200,50742,50793,50741,50774,367
1605670200,50600,50646,50504,50603,710
1605677400,50613,50621,50418,50450,1096
1605684600,50448,50602,50434,50542,901
1605691800,50550,50556,50270,50362,1146
1605699000,50365,50365,50053,50330,1154
1605706200,50330,50515,50311,50495,888
1605713400,50496,50527,50359,50380,686
1605720600,50385,50411,50279,50328,528
1605756600,50200,50200,50118,50140,776
1605763800,50135,50140,49934,50052,1040
1605771000,50053,50080,49882,50055,960
1605778200,50055,50115,49881,49975,1021
1605785400,49975,50070,49902,49911,685
1605792600,49920,50017,49720,50000,1314
1605799800,49998,50024,49873,49951,704
1605807000,49962,50029,49940,49990,474
1605843000,50041,50197,50000,50180,1038
1605850200,50172,50175,50045,50060,798
1605857400,50060,50115,49857,50093,888
1605864600,50095,50109,50005,50090,532
1605871800,50081,50138,50031,50093,665
1605879000,50091,50435,50058,50410,1372
1605886200,50409,50410,50181,50213,590
1605893400,50200,50278,50181,50260,303
1606102200,50234,50317,50211,50317,564
1606109400,50323,50350,50250,50280,721
1606116600,50280,50300,50071,50170,784
1606123800,50170,50183,49982,50006,905
1606131000,50006,50136,49986,50011,903
1606138200,50010,50160,49360,49460,1938
1606145400,49461,49506,49291,49441,1443
1606152600,49443,49505,49384,49480,546
1606188600,49262,49262,48887,48950,1351
1606195800,48954,49118,48900,49084,972
1606203000,49086,49101,48920,48964,828
1606210200,48953,49029,48617,48662,1377
1606217400,48668,48845,48545,48565,1264
1606224600,48565,48738,48514,48558,1492
1606231800,48555,48667,48520,48577,918
1606239000,48583,48632,48538,48575,426
1606275000,48497,48516,48409,48455,774
1606282200,48450,48564,48390,48552,626
1606289400,48549,48827,48544,48710,1085
1606296600,48710,48770,48553,48604,1294
1606303800,48601,48777,48592,48749,754
1606311000,48734,48885,48707,48737,1140
1606318200,48737,48760,48645,48665,655
1606325400,48656,48673,48473,48548,552
1606361400,48524,48679,48524,48628,593
1606368600,48626,48700,48528,48665,895
1606375800,48662,48800,48650,48725,582
1606383000,48725,48757,48691,48717,413
1606390200,48720,48720,48652,48694,436
1606397400,48700,48700,48530,48585,630
1606404600,48585,48649,48530,48550,540
1606411800,48561,48609,48425,48461,480
1606447800,48508,48550,48440,48524,676
1606455000,48521,48590,48415,48528,759
1606462200,48540,48647,48520,48598,538
1606469400,48595,48639,48563,48590,560
1606476600,48581,48628,48237,48282,870
1606483800,48282,48296,47800,48000,1329
1606491000,48000,48100,47944,48060,421
1606498200,48060,48160,48050,48106,251
1606735800,47680,47750,47550,47630,172
1606743000,47630,47922,47610,47795,101
1606750200,47739,47966,47718,47920,72
1606757400,47925,47925,47760,47763,22
1606793400,48097,48138,47817,47850,737
1606800600,47845,47895,47771,47874,615
1606807800,47880,48095,47861,48044,659
1606815000,48040,48544,48040,48426,1266
1606822200,48440,48568,48350,48471,673
1606829400,48475,48640,48354,48392,977
1606836600,48395,48569,48380,48516,641
1606843800,48516,48620,48488,48580,391
1606879800,48459,48492,48354,48459,716
1606887000,48460,48649,48440,48569,652
1606894200,48569,48979,48569,48884,1142
1606901400,48876,49112,48852,49050,801
1606908600,49049,49049,48712,48875,1019
1606915800,48880,48934,48653,48907,857
1606923000,48891,49035,48885,48950,652
1606930200,48945,48972,48900,48970,372
1606966200,49147,49270,49118,49140,754
1606973400,49145,49344,49110,49335,739
1606980600,49328,49488,49285,49298,651
1606987800,49295,49404,49228,49400,656
1606995000,49393,49490,49249,49327,874
1607002200,49300,49391,49060,49141,1175
1607009400,49138,49260,48924,49242,802
1607016600,49250,49329,49244,49300,307
1607052600,49415,49415,49258,49295,602
1607059800,49290,49390,49211,49340,704
1607067000,49340,49361,49235,49298,416
1607074200,49294,49400,49225,49247,622
1607081400,49254,49371,49236,49277,563
1607088600,49327,49473,49111,49128,1615
1607095800,49120,49216,49029,49143,622
1607103000,49147,49209,49135,49209,299
1607311800,49231,49310,49217,49292,295
1607319000,49301,49342,49261,49324,424
1607326200,49300,49320,48874,49130,863
1607333400,49125,49170,49050,49120,324
1607340600,49120,49208,49087,49187,305
1607347800,49187,49951,49180,49857,1742
1607355000,49860,50060,49860,49935,898
1607362200,49935,49979,49910,49930,397
1607398200,50065,50175,50045,50115,620
1607405400,50124,50124,49950,50017,687
1607412600,50017,50042,49865,49865,623
1607419800,49875,49881,49711,49730,570
1607427000,49744,49963,49715,49883,589
1607434200,49882,50170,49837,49996,1047
1607441400,49990,50100,49894,50098,336
1607448600,50095,50145,50061,50063,282
1607484600,49850,49850,49634,49697,714
1607491800,49700,49815,49665,49717,474
1607499000,49720,49841,49651,49695,684
1607506200,49694,49763,49621,49720,633
1607513400,49738,49824,49550,49804,841
1607520600,49803,49886,49160,49293,1529
1607527800,49288,49575,49288,49320,1094
1607535000,49320,49374,49140,49190,414
1607571000,49165,49313,49165,49209,490
1607578200,49205,49255,49101,49217,561
1607585400,49209,49269,48935,49006,760
1607592600,49000,49180,48980,49127,579
1607599800,49126,49265,49056,49215,572
1607607000,49227,49500,49227,49275,1235
1607614200,49251,49279,49061,49153,581
1607621400,49160,49162,49019,49112,349
1607657400,49150,49174,49103,49120,465
1607664600,49131,49166,49003,49011,529
1607671800,49012,49125,48986,49107,513
1607679000,49106,49172,48875,48933,684
1607686200,48924,49212,48915,49165,763
1607693400,49176,49438,49103,49408,1065
1607700600,49405,49421,49315,49349,515
1607707800,49334,49354,49260,49290,345
1607916600,49101,49132,49009,49010,532
1607923800,49000,49034,48931,48970,613
1607931000,48970,48984,48775,48902,770
1607938200,48911,48925,48602,48775,675
1607945400,48766,48885,48712,48747,528
1607952600,48743,49133,48743,48849,1108
1607959800,48848,48935,48790,48910,629
1607967000,48920,48966,48902,48926,404
1608003000,49035,49119,49007,49095,516
1608010200,49105,49303,49105,49291,705
1608017400,49291,49399,49209,49340,600
1608024600,49353,49373,49231,49250,442
1608031800,49244,49446,49241,49410,818
1608039000,49410,49589,49360,49463,1192
1608046200,49463,49482,49310,49378,766
1608053400,49380,49482,49372,49470,347
1608089400,49510,49626,49510,49580,636
1608096600,49575,49646,49515,49589,562
1608103800,49588,49781,49523,49744,774
1608111000,49745,49850,49717,49802,705
1608118200,49802,49819,49453,49566,1157
1608125400,49578,49665,49452,49608,1188
1608132600,49596,49679,49530,49550,463
1608139800,49542,49635,49531,49604,423
1608175800,49720,49877,49720,49783,775
1608183000,49796,49949,49780,49910,679
1608190200,49898,50174,49886,50035,1102
1608197400,50047,50150,49985,50096,512
1608204600,50095,50333,50073,50164,958
1608211800,50175,50642,50175,50500,1523
1608219000,50496,50573,50288,50330,767
1608226200,50329,50430,50280,50346,496
1608262200,50319,50358,50242,50352,694
1608269400,50340,50350,50176,50222,793
1608276600,50218,50238,50105,50181,534
1608283800,50175,50238,50150,50175,368
1608291000,50208,50445,50200,50385,781
1608298200,50380,50469,50180,50327,725
1608305400,50340,50375,50251,50293,450
1608312600,50292,50326,50270,50305,309
1608521400,50515,50890,50515,50874,1130
1608528600,50873,51009,50761,50906,985
1608535800,50911,50911,50667,50806,762
1608543000,50817,50819,49712,50300,1808
1608550200,50300,50615,50277,50505,1029
1608557400,50505,50615,50373,50539,734
1608564600,50545,50574,50362,50514,480
1608571800,50503,50503,50365,50389,297
1608607800,50527,50540,50361,50380,530
1608615000,50384,50384,50095,50115,927
1608622200,50117,50260,50106,50187,501
1608629400,50194,50322,50181,50280,414
1608636600,50280,50364,50160,50312,465
1608643800,50320,50434,50160,50186,739
1608651000,50187,50220,49923,49991,1208
1608658200,49995,50108,49995,50065,325
1608694200,50042,50097,50020,50027,641
1608701400,50030,50044,49890,49997,725
1608708600,50000,50124,49924,50108,664
1608715800,50109,50134,49833,49920,982
1608723000,49915,49935,49680,49935,815
1608730200,49927,50280,49879,50168,1309
1608737400,50170,50226,50065,50103,505
1608744600,50101,50176,50090,50175,227
